date,start_date,time,wait_time
2018-05-07,2018-05-07,14:47:08,15
2018-05-07,2018-05-07,14:54:07,20
2018-05-07,2018-05-07,14:59:09,20
2018-05-07,2018-05-07,15:05:07,20
2018-05-07,2018-05-07,15:12:07,20
2018-05-07,2018-05-07,15:19:07,20
2018-05-07,2018-05-07,15:26:07,20
2018-05-07,2018-05-07,15:33:09,20
2018-05-07,2018-05-07,15:41:09,20
2018-05-07,2018-05-07,15:47:07,20
2018-05-07,2018-05-07,15:54:06,20
2018-05-07,2018-05-07,15:59:09,20
2018-05-07,2018-05-07,16:05:07,20
2018-05-07,2018-05-07,16:12:07,20
2018-05-07,2018-05-07,16:19:07,20
2018-05-07,2018-05-07,16:26:07,20
2018-05-07,2018-05-07,16:33:10,20
2018-05-07,2018-05-07,16:41:10,20
2018-05-07,2018-05-07,16:47:07,20
2018-05-07,2018-05-07,16:54:07,20
2018-05-07,2018-05-07,16:59:08,20
2018-05-07,2018-05-07,17:05:07,20
2018-05-07,2018-05-07,17:12:07,20
2018-05-07,2018-05-07,17:19:06,20
2018-05-07,2018-05-07,17:26:07,20
2018-05-07,2018-05-07,17:33:08,20
2018-05-07,2018-05-07,17:41:08,20
2018-05-07,2018-05-07,17:47:07,20
2018-05-07,2018-05-07,17:54:07,20
2018-05-07,2018-05-07,17:59:08,20
2018-05-07,2018-05-07,18:05:07,20
2018-05-07,2018-05-07,18:12:08,20
2018-05-07,2018-05-07,18:19:07,20
2018-05-07,2018-05-07,18:26:07,20
2018-05-07,2018-05-07,18:33:08,20
2018-05-07,2018-05-07,18:41:10,20
2018-05-07,2018-05-07,18:47:07,20
2018-05-07,2018-05-07,18:54:07,20
2018-05-07,2018-05-07,18:59:07,20
2018-05-07,2018-05-07,19:05:07,20
2018-05-07,2018-05-07,19:12:07,20
2018-05-07,2018-05-07,19:19:06,20
2018-05-07,2018-05-07,19:26:06,20
2018-05-07,2018-05-07,19:33:07,20
2018-05-07,2018-05-07,19:41:09,20
2018-05-07,2018-05-07,19:47:07,20
2018-05-07,2018-05-07,19:54:07,20
2018-05-07,2018-05-07,19:59:09,20
2018-05-07,2018-05-07,20:05:08,20
2018-05-07,2018-05-07,20:12:07,20
2018-05-07,2018-05-07,20:19:08,20
2018-05-07,2018-05-07,20:26:05,25
2018-05-07,2018-05-07,20:33:08,25
2018-05-07,2018-05-07,20:41:09,25
2018-05-07,2018-05-07,20:47:07,25
2018-05-07,2018-05-07,20:54:08,25
2018-05-07,2018-05-07,20:59:07,25
2018-05-07,2018-05-07,21:05:07,25
2018-05-07,2018-05-07,21:12:07,20
2018-05-07,2018-05-07,21:19:07,15
2018-05-07,2018-05-07,21:26:09,10
2018-05-08,2018-05-08,09:54:07,30
2018-05-08,2018-05-08,09:59:07,30
2018-05-08,2018-05-08,10:05:07,30
2018-05-08,2018-05-08,10:12:08,30
2018-05-08,2018-05-08,10:19:07,30
2018-05-08,2018-05-08,10:26:07,30
2018-05-08,2018-05-08,10:33:09,30
2018-05-08,2018-05-08,10:41:11,30
2018-05-08,2018-05-08,10:47:07,30
2018-05-08,2018-05-08,10:54:06,30
2018-05-08,2018-05-08,10:59:08,30
2018-05-08,2018-05-08,11:05:07,30
2018-05-08,2018-05-08,11:12:07,30
2018-05-08,2018-05-08,11:19:07,30
2018-05-08,2018-05-08,11:26:07,25
2018-05-08,2018-05-08,11:33:07,25
2018-05-08,2018-05-08,11:41:08,25
2018-05-08,2018-05-08,11:47:06,25
2018-05-08,2018-05-08,11:54:11,20
2018-05-08,2018-05-08,11:59:08,20
2018-05-08,2018-05-08,12:05:07,20
2018-05-08,2018-05-08,12:12:07,20
2018-05-08,2018-05-08,12:19:06,20
2018-05-08,2018-05-08,12:26:07,20
2018-05-08,2018-05-08,12:33:08,20
2018-05-08,2018-05-08,12:41:08,20
2018-05-08,2018-05-08,12:47:07,20
2018-05-08,2018-05-08,12:54:07,20
2018-05-08,2018-05-08,12:59:08,20
2018-05-08,2018-05-08,13:05:07,20
2018-05-08,2018-05-08,13:12:08,20
2018-05-08,2018-05-08,13:19:07,20
2018-05-08,2018-05-08,13:26:07,20
2018-05-08,2018-05-08,13:33:07,20
2018-05-08,2018-05-08,13:41:09,20
2018-05-08,2018-05-08,13:47:07,20
2018-05-08,2018-05-08,13:54:07,20
2018-05-08,2018-05-08,13:59:08,20
2018-05-08,2018-05-08,14:05:07,20
2018-05-08,2018-05-08,14:12:07,20
2018-05-08,2018-05-08,14:19:16,20
2018-05-08,2018-05-08,14:26:06,20
2018-05-08,2018-05-08,14:33:07,20
2018-05-08,2018-05-08,14:41:09,20
2018-05-08,2018-05-08,14:47:06,20
2018-05-08,2018-05-08,14:54:06,35
2018-05-08,2018-05-08,14:59:07,35
2018-05-08,2018-05-08,15:05:08,35
2018-05-08,2018-05-08,15:12:07,35
2018-05-08,2018-05-08,15:19:07,35
2018-05-08,2018-05-08,15:26:07,35
2018-05-08,2018-05-08,15:33:07,25
2018-05-08,2018-05-08,15:41:08,25
2018-05-08,2018-05-08,15:47:06,25
2018-05-08,2018-05-08,15:54:06,25
2018-05-08,2018-05-08,15:59:06,25
2018-05-08,2018-05-08,16:05:07,25
2018-05-08,2018-05-08,16:12:07,25
2018-05-08,2018-05-08,16:19:06,25
2018-05-08,2018-05-08,16:26:07,25
2018-05-08,2018-05-08,16:33:07,25
2018-05-08,2018-05-08,16:41:08,20
2018-05-08,2018-05-08,16:47:06,15
2018-05-08,2018-05-08,16:54:07,15
2018-05-09,2018-05-09,09:47:06,20
2018-05-09,2018-05-09,09:54:07,25
2018-05-09,2018-05-09,09:59:07,25
2018-05-09,2018-05-09,10:05:07,25
2018-05-09,2018-05-09,10:12:06,25
2018-05-09,2018-05-09,10:19:06,25
2018-05-09,2018-05-09,10:26:07,25
2018-05-09,2018-05-09,10:33:06,25
2018-05-09,2018-05-09,10:41:08,25
2018-05-09,2018-05-09,10:47:06,25
2018-05-09,2018-05-09,10:54:06,25
2018-05-09,2018-05-09,10:59:07,25
2018-05-09,2018-05-09,11:05:08,25
2018-05-09,2018-05-09,11:12:10,25
2018-05-09,2018-05-09,11:19:06,25
2018-05-09,2018-05-09,11:26:08,25
2018-05-09,2018-05-09,11:33:09,25
2018-05-09,2018-05-09,11:41:10,25
2018-05-09,2018-05-09,11:47:07,25
2018-05-09,2018-05-09,11:54:07,25
2018-05-09,2018-05-09,11:59:07,25
2018-05-09,2018-05-09,12:05:07,25
2018-05-09,2018-05-09,12:12:07,25
2018-05-09,2018-05-09,12:19:07,25
2018-05-09,2018-05-09,12:26:07,25
2018-05-09,2018-05-09,12:33:09,25
2018-05-09,2018-05-09,12:41:09,25
2018-05-09,2018-05-09,12:47:07,25
2018-05-09,2018-05-09,12:54:07,25
2018-05-09,2018-05-09,12:59:07,25
2018-05-09,2018-05-09,13:05:07,25
2018-05-09,2018-05-09,13:12:07,25
2018-05-09,2018-05-09,13:19:07,20
2018-05-09,2018-05-09,13:26:07,20
2018-05-09,2018-05-09,13:33:09,20
2018-05-09,2018-05-09,13:41:09,20
2018-05-09,2018-05-09,13:47:06,20
2018-05-09,2018-05-09,13:54:07,20
2018-05-09,2018-05-09,13:59:06,15
2018-05-09,2018-05-09,14:05:07,20
2018-05-09,2018-05-09,14:12:07,15
2018-05-09,2018-05-09,14:19:07,15
2018-05-09,2018-05-09,14:26:08,15
2018-05-09,2018-05-09,14:33:07,15
2018-05-09,2018-05-09,14:41:08,15
2018-05-09,2018-05-09,14:47:07,15
2018-05-09,2018-05-09,14:54:07,15
2018-05-09,2018-05-09,14:59:07,15
2018-05-09,2018-05-09,15:05:08,15
2018-05-09,2018-05-09,15:12:07,15
2018-05-09,2018-05-09,15:19:07,20
2018-05-09,2018-05-09,15:26:07,20
2018-05-09,2018-05-09,15:33:07,20
2018-05-09,2018-05-09,15:41:10,20
2018-05-09,2018-05-09,15:47:06,20
2018-05-09,2018-05-09,15:54:06,20
2018-05-09,2018-05-09,15:59:06,20
2018-05-09,2018-05-09,16:05:07,20
2018-05-09,2018-05-09,16:12:07,20
2018-05-09,2018-05-09,16:19:06,20
2018-05-09,2018-05-09,16:26:08,20
2018-05-09,2018-05-09,16:33:08,20
2018-05-09,2018-05-09,16:41:08,20
2018-05-09,2018-05-09,16:47:07,15
2018-05-09,2018-05-09,16:54:09,20
2018-05-09,2018-05-09,16:59:07,20
2018-05-09,2018-05-09,17:05:06,20
2018-05-09,2018-05-09,17:12:07,20
2018-05-09,2018-05-09,17:19:06,20
2018-05-09,2018-05-09,17:26:08,20
2018-05-09,2018-05-09,17:33:07,20
2018-05-09,2018-05-09,17:41:08,20
2018-05-09,2018-05-09,17:47:06,20
2018-05-09,2018-05-09,17:54:07,20
2018-05-09,2018-05-09,17:59:06,20
2018-05-09,2018-05-09,18:05:07,20
2018-05-09,2018-05-09,18:12:07,20
2018-05-09,2018-05-09,18:19:07,20
2018-05-09,2018-05-09,18:26:07,20
2018-05-09,2018-05-09,18:33:07,20
2018-05-09,2018-05-09,18:41:08,20
2018-05-09,2018-05-09,18:47:06,20
2018-05-09,2018-05-09,18:54:06,20
2018-05-09,2018-05-09,18:59:08,20
2018-05-09,2018-05-09,19:05:06,20
2018-05-09,2018-05-09,19:12:07,20
2018-05-09,2018-05-09,19:19:06,20
2018-05-09,2018-05-09,19:26:07,20
2018-05-09,2018-05-09,19:33:08,20
2018-05-09,2018-05-09,19:41:08,20
2018-05-09,2018-05-09,19:47:06,20
2018-05-09,2018-05-09,19:54:06,20
2018-05-09,2018-05-09,19:59:06,20
2018-05-09,2018-05-09,20:05:06,20
2018-05-09,2018-05-09,20:12:07,20
2018-05-09,2018-05-09,20:19:07,20
2018-05-09,2018-05-09,20:26:06,20
2018-05-09,2018-05-09,20:33:08,25
2018-05-09,2018-05-09,20:41:10,25
2018-05-09,2018-05-09,20:47:07,25
2018-05-09,2018-05-09,20:54:08,25
2018-05-09,2018-05-09,20:59:08,25
2018-05-09,2018-05-09,21:05:08,25
2018-05-09,2018-05-09,21:12:06,25
2018-05-09,2018-05-09,21:19:06,25
2018-05-09,2018-05-09,21:26:07,5
2018-05-09,2018-05-09,21:41:08,5
2018-05-09,2018-05-09,21:47:06,5
2018-05-09,2018-05-09,21:59:07,25
2018-05-10,2018-05-10,09:41:08,30
2018-05-10,2018-05-10,09:54:06,30
2018-05-10,2018-05-10,09:59:07,30
2018-05-10,2018-05-10,10:05:06,30
2018-05-10,2018-05-10,10:12:07,30
2018-05-10,2018-05-10,10:19:06,30
2018-05-10,2018-05-10,10:26:07,30
2018-05-10,2018-05-10,10:33:07,30
2018-05-10,2018-05-10,10:41:23,30
2018-05-10,2018-05-10,10:47:06,25
2018-05-10,2018-05-10,10:54:10,25
2018-05-10,2018-05-10,10:59:06,25
2018-05-10,2018-05-10,11:05:07,25
2018-05-10,2018-05-10,11:12:06,25
2018-05-10,2018-05-10,11:19:06,25
2018-05-10,2018-05-10,11:26:07,25
2018-05-10,2018-05-10,11:33:08,25
2018-05-10,2018-05-10,11:41:08,25
2018-05-10,2018-05-10,11:47:06,25
2018-05-10,2018-05-10,11:54:06,25
2018-05-10,2018-05-10,11:59:07,20
2018-05-10,2018-05-10,12:05:06,20
2018-05-10,2018-05-10,12:12:06,20
2018-05-10,2018-05-10,12:19:06,20
2018-05-10,2018-05-10,12:26:06,20
2018-05-10,2018-05-10,12:33:06,20
2018-05-10,2018-05-10,12:41:08,20
2018-05-10,2018-05-10,12:47:06,20
2018-05-10,2018-05-10,12:54:07,20
2018-05-10,2018-05-10,12:59:06,20
2018-05-10,2018-05-10,13:05:07,20
2018-05-10,2018-05-10,13:12:08,20
2018-05-10,2018-05-10,13:19:06,20
2018-05-10,2018-05-10,13:26:06,20
2018-05-10,2018-05-10,13:33:07,20
2018-05-10,2018-05-10,13:41:09,20
2018-05-10,2018-05-10,13:47:07,20
2018-05-10,2018-05-10,13:54:06,20
2018-05-10,2018-05-10,13:59:07,20
2018-05-10,2018-05-10,14:05:06,20
2018-05-10,2018-05-10,14:12:07,20
2018-05-10,2018-05-10,14:19:06,20
2018-05-10,2018-05-10,14:26:06,20
2018-05-10,2018-05-10,14:33:07,20
2018-05-10,2018-05-10,14:41:08,20
2018-05-10,2018-05-10,14:47:07,20
2018-05-10,2018-05-10,14:54:07,20
2018-05-10,2018-05-10,14:59:06,25
2018-05-10,2018-05-10,15:05:07,25
2018-05-10,2018-05-10,15:12:06,25
2018-05-10,2018-05-10,15:19:06,25
2018-05-10,2018-05-10,15:26:05,25
2018-05-10,2018-05-10,15:33:08,25
2018-05-10,2018-05-10,15:41:09,25
2018-05-10,2018-05-10,15:47:06,25
2018-05-10,2018-05-10,15:54:06,25
2018-05-10,2018-05-10,15:59:06,25
2018-05-10,2018-05-10,16:05:06,25
2018-05-10,2018-05-10,16:12:13,25
2018-05-10,2018-05-10,16:19:06,25
2018-05-10,2018-05-10,16:26:06,25
2018-05-10,2018-05-10,16:33:09,35
2018-05-10,2018-05-10,16:41:08,20
2018-05-10,2018-05-10,16:47:06,15
2018-05-10,2018-05-10,16:54:06,5
2018-05-11,2018-05-11,09:26:07,30
2018-05-11,2018-05-11,09:33:08,30
2018-05-11,2018-05-11,09:47:07,25
2018-05-11,2018-05-11,09:54:07,25
2018-05-11,2018-05-11,09:59:07,25
2018-05-11,2018-05-11,10:05:07,25
2018-05-11,2018-05-11,10:26:07,25
2018-05-11,2018-05-11,10:33:07,25
2018-05-11,2018-05-11,10:41:07,25
2018-05-11,2018-05-11,10:47:07,25
2018-05-11,2018-05-11,10:54:07,25
2018-05-11,2018-05-11,10:59:07,20
2018-05-11,2018-05-11,11:05:06,20
2018-05-11,2018-05-11,11:12:07,20
2018-05-11,2018-05-11,11:19:07,20
2018-05-11,2018-05-11,11:26:07,20
2018-05-11,2018-05-11,11:33:09,20
2018-05-11,2018-05-11,11:41:09,20
2018-05-11,2018-05-11,11:47:06,20
2018-05-11,2018-05-11,11:54:09,20
2018-05-11,2018-05-11,11:59:09,20
2018-05-11,2018-05-11,12:05:07,20
2018-05-11,2018-05-11,12:12:08,20
2018-05-11,2018-05-11,12:19:06,20
2018-05-11,2018-05-11,12:26:07,20
2018-05-11,2018-05-11,12:33:09,20
2018-05-11,2018-05-11,12:41:09,20
2018-05-11,2018-05-11,12:47:07,20
2018-05-11,2018-05-11,12:54:08,20
2018-05-11,2018-05-11,12:59:08,20
2018-05-11,2018-05-11,13:05:07,20
2018-05-11,2018-05-11,13:12:08,20
2018-05-11,2018-05-11,13:19:07,20
2018-05-11,2018-05-11,13:26:08,20
2018-05-11,2018-05-11,13:33:07,20
2018-05-11,2018-05-11,13:41:09,20
2018-05-11,2018-05-11,13:47:09,20
2018-05-11,2018-05-11,13:54:06,20
2018-05-11,2018-05-11,13:59:08,20
2018-05-11,2018-05-11,14:05:07,20
2018-05-11,2018-05-11,14:12:08,20
2018-05-11,2018-05-11,14:19:07,20
2018-05-11,2018-05-11,14:33:10,30
2018-05-11,2018-05-11,14:41:09,20
2018-05-11,2018-05-11,14:47:06,30
2018-05-11,2018-05-11,14:54:11,30
2018-05-11,2018-05-11,14:59:09,20
2018-05-11,2018-05-11,15:05:12,20
2018-05-11,2018-05-11,15:12:08,20
2018-05-11,2018-05-11,15:26:09,20
2018-05-11,2018-05-11,15:33:09,20
2018-05-11,2018-05-11,15:41:10,20
2018-05-11,2018-05-11,15:47:07,20
2018-05-11,2018-05-11,15:54:07,30
2018-05-11,2018-05-11,15:59:09,20
2018-05-11,2018-05-11,16:05:07,25
2018-05-11,2018-05-11,16:12:08,20
2018-05-11,2018-05-11,16:19:07,20
2018-05-11,2018-05-11,16:26:07,25
2018-05-11,2018-05-11,16:54:07,20
2018-05-11,2018-05-11,16:59:10,30
2018-05-11,2018-05-11,17:05:09,20
2018-05-11,2018-05-11,17:19:06,25
2018-05-11,2018-05-11,17:26:06,5
2018-05-11,2018-05-11,17:54:08,25
2018-05-12,2018-05-12,09:54:06,25
2018-05-12,2018-05-12,09:59:06,25
2018-05-12,2018-05-12,10:05:06,25
2018-05-12,2018-05-12,10:12:06,25
2018-05-12,2018-05-12,10:19:06,25
2018-05-12,2018-05-12,10:26:06,25
2018-05-12,2018-05-12,10:33:07,25
2018-05-12,2018-05-12,10:41:28,25
2018-05-12,2018-05-12,10:47:08,25
2018-05-12,2018-05-12,10:54:29,25
2018-05-12,2018-05-12,10:59:12,25
2018-05-12,2018-05-12,11:05:08,25
2018-05-12,2018-05-12,11:12:09,25
2018-05-12,2018-05-12,11:19:06,25
2018-05-12,2018-05-12,11:26:06,25
2018-05-12,2018-05-12,11:33:09,25
2018-05-12,2018-05-12,11:41:09,25
2018-05-12,2018-05-12,11:47:07,25
2018-05-12,2018-05-12,11:54:12,25
2018-05-12,2018-05-12,11:59:09,25
2018-05-12,2018-05-12,12:05:08,25
2018-05-12,2018-05-12,12:12:07,25
2018-05-12,2018-05-12,12:19:07,20
2018-05-12,2018-05-12,12:26:06,20
2018-05-12,2018-05-12,12:33:09,20
2018-05-12,2018-05-12,12:41:09,20
2018-05-12,2018-05-12,12:47:07,20
2018-05-12,2018-05-12,12:54:08,20
2018-05-12,2018-05-12,12:59:07,20
2018-05-12,2018-05-12,13:05:07,15
2018-05-12,2018-05-12,13:12:07,15
2018-05-12,2018-05-12,13:19:13,15
2018-05-12,2018-05-12,13:26:06,15
2018-05-12,2018-05-12,13:33:16,15
2018-05-12,2018-05-12,13:41:09,15
2018-05-12,2018-05-12,13:47:06,15
2018-05-12,2018-05-12,13:54:06,15
2018-05-12,2018-05-12,13:59:07,15
2018-05-12,2018-05-12,14:05:07,15
2018-05-12,2018-05-12,14:12:29,15
2018-05-12,2018-05-12,14:19:06,15
2018-05-12,2018-05-12,14:26:06,15
2018-05-12,2018-05-12,14:33:28,20
2018-05-12,2018-05-12,14:41:08,30
2018-05-12,2018-05-12,14:47:06,30
2018-05-12,2018-05-12,14:54:07,30
2018-05-12,2018-05-12,14:59:07,30
2018-05-12,2018-05-12,15:05:07,30
2018-05-12,2018-05-12,15:12:06,30
2018-05-12,2018-05-12,15:19:07,30
2018-05-12,2018-05-12,15:26:06,30
2018-05-12,2018-05-12,15:33:08,30
2018-05-12,2018-05-12,15:41:09,30
2018-05-12,2018-05-12,15:47:06,30
2018-05-12,2018-05-12,15:54:07,30
2018-05-12,2018-05-12,15:59:08,30
2018-05-12,2018-05-12,16:05:06,30
2018-05-12,2018-05-12,16:12:07,30
2018-05-12,2018-05-12,16:19:06,20
2018-05-12,2018-05-12,16:26:07,20
2018-05-12,2018-05-12,16:33:07,20
2018-05-12,2018-05-12,16:41:08,20
2018-05-12,2018-05-12,16:47:06,20
2018-05-12,2018-05-12,16:54:30,20
2018-05-12,2018-05-12,16:59:06,20
2018-05-12,2018-05-12,17:05:07,20
2018-05-12,2018-05-12,17:12:07,30
2018-05-12,2018-05-12,17:19:07,30
2018-05-12,2018-05-12,17:26:06,30
2018-05-12,2018-05-12,17:33:08,30
2018-05-12,2018-05-12,17:41:10,30
2018-05-12,2018-05-12,17:47:06,30
2018-05-12,2018-05-12,17:54:06,30
2018-05-12,2018-05-12,17:59:27,30
2018-05-12,2018-05-12,18:05:10,30
2018-05-12,2018-05-12,18:12:07,20
2018-05-12,2018-05-12,18:19:06,20
2018-05-12,2018-05-12,18:26:06,20
2018-05-12,2018-05-12,18:33:07,20
2018-05-12,2018-05-12,18:41:13,20
2018-05-12,2018-05-12,18:47:06,20
2018-05-12,2018-05-12,18:54:06,20
2018-05-12,2018-05-12,18:59:07,20
2018-05-12,2018-05-12,19:05:07,20
2018-05-12,2018-05-12,19:12:06,20
2018-05-12,2018-05-12,19:19:06,20
2018-05-12,2018-05-12,19:26:06,20
2018-05-12,2018-05-12,19:33:08,20
2018-05-12,2018-05-12,19:41:09,20
2018-05-12,2018-05-12,19:47:06,20
2018-05-12,2018-05-12,19:54:07,20
2018-05-12,2018-05-12,19:59:06,20
2018-05-12,2018-05-12,20:05:06,20
2018-05-12,2018-05-12,20:12:06,20
2018-05-12,2018-05-12,20:19:06,20
2018-05-12,2018-05-12,20:26:06,20
2018-05-12,2018-05-12,20:33:08,20
2018-05-12,2018-05-12,20:41:08,20
2018-05-12,2018-05-12,20:47:06,20
2018-05-12,2018-05-12,20:54:06,20
2018-05-12,2018-05-12,20:59:08,20
2018-05-12,2018-05-12,21:05:07,20
2018-05-12,2018-05-12,21:12:06,25
2018-05-12,2018-05-12,21:19:06,15
2018-05-12,2018-05-12,21:26:06,10
2018-05-13,2018-05-13,09:54:07,25
